Date,Open,High,Low,Close,Volume
2021-01-15,152.185,152.36,151.47,133.761299521111,11624672
2021-01-19,151.62,152.36,151.505,134.193014952315,9575571
2021-01-20,151.985,152.48,151.79,134.325172737377,5368933
2021-01-21,151.44,151.75,151.1,133.382447203933,8164729
2021-01-22,151.85,152.01,151.42,133.814162635136,9507150
2021-01-25,152.76,153.69,152.635,135.39124553688,8712616
2021-01-26,153.1,153.6,152.92,135.13574048576,7690318
2021-01-27,154.07,154.5,153.53,135.479350726922,7895249
2021-01-28,153.4,153.46,152.16,134.730456611569,10667755
2021-01-29,151.42,152.49,151.3,133.919888863186,14966238
2021-02-01,151.66,152.36,151.49,134.07475487993,8165534
2021-02-02,150.74,151.085,150.52,133.210325539257,9159767
2021-02-03,150.425,150.59,149.58,132.028350726499,9633084
2021-02-04,149.16,149.49,148.8,131.675522424184,8262613
2021-02-05,149.1,149.57,148.02,130.572933979447,10258935
2021-02-08,148.3,149.265,148.035,131.14627997071,11574766
2021-02-09,149.22,149.67,148.655,131.243307753847,5212387
2021-02-10,149.28,149.78,149.1409,132.116557802078,7214729
2021-02-11,149.6791,149.79,148.75,131.393259782331,11962758
2021-02-12,147.7,148.08,147.03,129.761428884122,14088379
2021-02-16,145.22,145.655,144.6625,127.785590391154,17789087
2021-02-17,145.95,146.38,144.98,128.59709548648,11184185
2021-02-18,144.61,145.6,144.32,128.076673740564,10755817
2021-02-19,144.06,144.32,142.8517,126.374277181892,12741726
2021-02-22,143.03,143.74,141.72,125.412820058082,12882489
2021-02-23,141.52,142.5,141.14,125.051171048208,12658455
2021-02-24,139.352,141.175,139.16,124.230845245324,17363058
2021-02-25,139.52,139.92,136.61,122.20208250701,52354214
2021-02-26,140.77,143.3,139.68,126.241966568523,44906950
2021-03-01,140.66,141.41,140.09,124.576375294207,22050428
2021-03-02,140.4,141.13,140.295,124.585206740066,12482218
2021-03-03,139.38,140.15,138.76,123.233995523562,19763736
2021-03-04,139.632,139.94,137.96,122.439165396206,22366564
2021-03-05,138.1687,139.34,137.99,122.677614434413,20598039
2021-03-08,138.83,138.9,137.83,121.723818281586,15236619
2021-03-09,139.27,139.815,138.97,123.410624440752,14463394
2021-03-10,139.8,140.15,139.28,123.657904924818,12387639
2021-03-11,139.17,139.38,138.46,122.765928893008,14150742
2021-03-12,136.4,136.4591,135.65,120.160652364453,20402701
2021-03-15,136.49,137.09,136.41,120.867168033214,11366662
2021-03-16,137.02,137.12,135.75,120.381438510941,15567907
2021-03-17,135.15,135.525,134.15,119.480631033271,27107490
2021-03-18,133.31,134.47,133.19,118.270722950519,21622014
2021-03-19,134.08,134.83,133.8,119.003732956858,18684950
2021-03-22,135.69,136.41,135.37,120.337281281643,17047525
2021-03-23,136.585,137.54,136.15,121.423549122363,16768448
2021-03-24,137.06,138.28,136.945,122.077076115966,13862975
2021-03-25,138.3862,138.655,137.09,121.11444851728,20781964
2021-03-26,136.42,137.2392,136.22,120.690539116023,8433292
2021-03-29,136.83,136.8465,134.97,119.666091396321,13968084
2021-03-30,135.3,136.515,135.005,120.293124052346,15020777
2021-03-31,136.34,136.59,134.98,119.621934167023,19271281
2021-04-01,136.55,137.62,136.3,121.604650283736,14885947
2021-04-05,136.55,136.97,135.94,121.074050398853,8242978
2021-04-06,137.16,137.98,137.01,121.896480220422,9282395
2021-04-07,137.45,138.1,136.88,121.047520404609,11052827
2021-04-08,137.39,138.07,137.36,122.046816854472,7847918
2021-04-09,137.5,138.19,137.09,121.604650283736,8717951
2021-04-12,137.46,137.53,137.1,121.551590295248,7658990
2021-04-13,137.3,138.51,137.2,122.462453430963,13232786
2021-04-14,138.03,138.2351,137.57,122.073346848716,7293169
2021-04-15,139.49,140.98,139.455,124.116156405515,23896725
2021-04-16,139.1,139.73,138.9308,123.152233281311,15238401
2021-04-19,138.74,139.31,138.55,122.798500024722,13886874
2021-04-20,138.45,139.76,138.43,123.364473235264,11476489
2021-04-21,139.54,139.91,139.07,123.612086514876,11902155
2021-04-22,140.0,140.39,139.2,124.151529731174,14156678
2021-04-23,140.38,140.47,139.49,123.859699794488,12302248
2021-04-26,140.15,140.51,139.85,123.682833166194,9103549
2021-04-27,139.59,139.82,138.525,122.603946733599,14137281
2021-04-28,138.65,138.89,137.96,122.683536716331,15263720
2021-04-29,137.45,138.36,137.125,122.320960128328,17178229
2021-04-30,138.507,138.73,137.98,122.603946733599,15692322
