Date,Open,High,Low,Close,Volume
2010-06-29,19.0,25.0,17.54,1.59266666666667,18766300
2010-06-30,25.79,30.4192,23.3,1.58866666666667,17187100
2010-07-01,25.0,25.92,20.27,1.464,8218800
2010-07-02,23.0,23.1,18.71,1.28,5139800
2010-07-06,20.0,20.0,15.83,1.074,6866900
2010-07-07,16.4,16.63,14.98,1.05333333333333,6921700
2010-07-08,16.14,17.52,15.57,1.164,7711400
2010-07-09,17.58,17.9,16.55,1.16,4050600
2010-07-12,17.95,18.07,17.0,1.13666666666667,2202500
2010-07-13,17.3938,18.64,16.9,1.20933333333333,2680100
2010-07-14,17.94,20.15,17.7601,1.32266666666667,4195200
2010-07-15,19.94,21.5,19.0,1.326,3739800
2010-07-16,20.7,21.3,20.05,1.376,2621300
2010-07-19,21.37,22.25,20.92,1.46066666666667,2486500
2010-07-20,21.85,21.85,20.05,1.35333333333333,1825300
2010-07-21,20.66,20.9,19.5,1.348,1252500
2010-07-22,20.5,21.25,20.37,1.4,957800
2010-07-23,21.19,21.56,21.06,1.41933333333333,653600
2010-07-26,21.5,21.5,20.3,1.39666666666667,922200
2010-07-27,20.91,21.18,20.26,1.37,619700
2010-07-28,20.55,20.9,20.51,1.38133333333333,467200
2010-07-29,20.77,20.88,20.0,1.35666666666667,616000
2010-07-30,20.2,20.44,19.55,1.32933333333333,426900
2010-08-02,20.5,20.97,20.333,1.39466666666667,718100
2010-08-03,21.0,21.95,20.82,1.46333333333333,1230500
2010-08-04,21.95,22.18,20.85,1.41733333333333,913000
2010-08-05,21.54,21.55,20.05,1.36333333333333,796200
2010-08-06,20.1,20.1601,19.52,1.306,741900
2010-08-09,19.9,19.98,19.45,1.30666666666667,812700
2010-08-10,19.65,19.65,18.82,1.26866666666667,1281300
2010-08-11,18.69,18.88,17.85,1.19333333333333,797600
2010-08-12,17.8,17.9,17.39,1.17333333333333,691000
2010-08-13,18.18,18.45,17.6604,1.22133333333333,634000
2010-08-16,18.45,18.8,18.2616,1.252,485800
2010-08-17,18.96,19.4,18.78,1.27666666666667,447900
2010-08-18,19.59,19.59,18.6,1.25133333333333,601300
2010-08-19,18.54,19.25,18.33,1.25266666666667,579100
2010-08-20,18.65,19.11,18.5101,1.27333333333333,296000
2010-08-23,19.09,20.3891,19.0,1.342,1088100
2010-08-24,19.25,19.71,18.95,1.28,673100
2010-08-25,19.16,19.98,18.56,1.32666666666667,503300
2010-08-26,19.89,20.27,19.6,1.31666666666667,433800
2010-08-27,19.75,19.865,19.5,1.31333333333333,379600
2010-08-30,19.7,20.19,19.61,1.32466666666667,732800
2010-08-31,19.66,19.79,19.33,1.29866666666667,201100
2010-09-01,19.62,20.69,19.6,1.36333333333333,494900
2010-09-02,20.37,21.24,20.3103,1.404,487100
2010-09-03,20.87,21.3,20.66,1.40333333333333,434600
2010-09-07,20.61,21.0,20.5,1.36933333333333,243400
2010-09-08,20.66,20.95,20.6,1.39333333333333,288400
2010-09-09,21.0,21.05,20.69,1.38066666666667,376200
2010-09-10,20.75,20.93,19.76,1.34466666666667,386600
