Date,Open,High,Low,Close,Volume
2012-05-18,42.05,45.0,38.0,38.0540358389131,573576400
2012-05-21,36.53,36.66,33.0,33.8717727022586,168192700
2012-05-22,32.61,33.59,30.94,30.8558611157807,101786600
2012-05-23,31.37,32.5,31.36,31.8512114743543,73600000
2012-05-24,32.95,33.21,31.77,32.8764223436851,50237200
2012-05-25,32.9,32.95,31.11,31.7616299420826,37149800
2012-05-29,31.48,31.69,28.65,28.7059043412618,78063400
2012-05-30,28.695,29.55,27.86,28.058926608189,57267900
2012-05-31,28.545,29.67,26.83,29.4623706137777,111639200
2012-06-01,28.892,29.15,27.39,27.5911119396594,41855500
2012-06-04,27.2,27.65,26.44,26.7749246456291,35230300
2012-06-05,26.7,27.76,25.75,25.7487184259397,42473400
2012-06-06,26.07,27.17,25.52,26.6853431133574,61489200
2012-06-07,27.0,27.35,26.15,26.1876679340707,26159500
2012-06-08,26.55,27.76,26.44,26.9739947173438,38034000
2012-06-11,27.18,28.07,26.835,26.8794364332793,28219600
2012-06-12,27.48,27.77,26.96,27.2725998249158,15816800
2012-06-13,27.66,28.1,27.1,27.1432042783013,17102800
2012-06-14,27.65,28.32,27.38,28.1584616440463,16855000
2012-06-15,28.505,30.1,28.35,29.8744456622272,43563800
2012-06-18,29.955,32.08,29.41,31.2639547627959,42978900
2012-06-19,31.535,32.18,30.7,31.7626252924412,30849000
2012-06-20,31.92,31.9288,31.15,31.4530713309248,15553600
2012-06-21,31.67,32.5,31.51,31.6919554169825,21875300
2012-06-22,32.41,33.45,32.06,32.8963293508565,74834000
2012-06-25,32.86,33.02,31.55,31.9109324958687,24352900
2012-06-26,32.69,33.44,32.5,32.9460968687852,24858700
2012-06-27,32.46,32.9,31.9,32.0801420568262,28568000
2012-06-28,31.96,32.19,30.9,31.2141872448672,17713300
2012-06-29,31.92,31.99,30.76,30.9504193998452,19526900
2012-07-02,31.25,31.73,30.55,30.6279258836674,14122000
2012-07-03,30.91,31.44,30.8,31.0549311874954,8763600
2012-07-05,31.32,31.625,31.02,31.3236757843103,10032100
2012-07-06,31.44,31.9,31.26,31.5824668775394,10945600
2012-07-09,32.1,32.88,31.99,32.0204210353118,17785200
2012-07-10,32.43,32.48,31.1599,31.3236757843103,14269500
2012-07-11,31.48,31.56,30.55,30.8260006050235,13030300
2012-07-12,30.7,31.4,30.6,30.6667445476517,11300700
2012-07-13,31.04,31.07,30.56,30.5771630153801,8108300
2012-07-16,30.5,30.5,28.21,28.1136708779105,24672100
2012-07-17,28.48,28.59,27.15,27.9593915723316,30438600
2012-07-18,28.31,29.29,28.15,28.9746489380767,16841800
2012-07-19,29.41,29.5,28.63,28.8651603986336,13685100
2012-07-20,29.0,29.47,28.72,28.6262763125759,11869100
2012-07-23,28.12,29.0,28.01,28.6163228089902,12390700
2012-07-24,28.82,29.45,28.1,28.3177177014181,11539800
2012-07-25,28.39,29.49,28.08,29.2035795205486,17230200
2012-07-26,27.75,28.23,26.73,26.7201803759075,64597400
2012-07-27,23.19,24.54,22.28,23.5947802499865,123102300
2012-07-30,23.995,24.04,23.03,23.0423608009782,29285900
2012-07-31,23.37,23.37,21.61,21.6090562846322,56179400
2012-08-01,21.5,21.58,20.84,20.7829154870162,44604400
2012-08-02,20.77,20.84,19.82,19.9468211858144,56374500
2012-08-03,20.36,22.16,19.9,20.9919390623166,80647000
2012-08-06,21.39,22.15,21.3,21.8180798599327,27778900
2012-08-07,22.2,22.45,20.5,20.6236594296444,36782900
2012-08-08,20.71,21.15,20.22,20.6236594296444,29537400
2012-08-09,20.75,21.17,20.61,20.9123110336307,15610700
2012-08-10,21.41,21.82,21.13,21.7056052694139,25794700
2012-08-13,22.15,22.45,21.4,21.4995677451891,24973100
2012-08-14,21.41,21.6,20.25,20.2852403077294,39308800
2012-08-15,20.64,21.41,20.4,21.1014276017597,47861100
2012-08-16,20.44,20.48,19.69,19.7776116248569,157565300
2012-08-17,20.005,20.08,19.0,18.9614243308265,129293400
2012-08-20,19.05,20.13,18.75,19.9179560254157,101186600
2012-08-21,19.58,19.98,19.09,19.069917519911,70640600
2012-08-22,19.36,19.53,18.96,19.3486156203116,49892200
2012-08-23,19.5,19.73,19.36,19.3496109706702,32813700
2012-08-24,19.52,19.68,19.25,19.3187551095544,29622200
