Date,Open,High,Low,Close,Volume
2012-02-02,6.28,6.35,6.12,18390000000.0,720000
2012-02-03,5.61,5.73,5.48,16440000000.0,720000
2012-02-06,5.56,5.59,5.34,16050000000.0,240000
2012-02-07,5.38,5.58,5.33,16290000000.0,480000
2012-02-08,5.43,5.76,5.38,17070000000.0,480000
2012-02-09,5.75,6.26,5.65,18750000000.0,720000
2012-02-10,6.91,8.08,6.78,21959999999.9999,1680000
2012-02-13,6.53,6.72,6.2,18630000000.0,960000
2012-02-14,6.4,7.35,6.38,19740000000.0,1680000
2012-02-15,6.69,7.43,6.68,21989999999.9999,2640000
2012-02-16,7.64,7.91,6.68,20190000000.0,2400000
2012-02-17,6.51,6.87,6.39,19950000000.0,1680000
2012-02-21,6.4,6.73,6.35,19590000000.0,1680000
2012-02-22,6.62,6.67,6.15,18540000000.0,2160000
2012-02-23,6.19,6.3,5.31,16200000000.0,5040000
2012-02-24,5.25,5.83,5.17,17340000000.0,5520000
2012-02-27,6.17,6.22,5.51,17610000000.0,6720000
2012-02-28,6.0,6.04,5.7,17220000000.0,4080000
2012-02-29,5.54,5.81,5.33,16590000000.0,9360000
2012-03-01,5.47,5.52,5.25,15990000000.0,6480000
2012-03-02,5.31,5.49,5.22,16230000000.0,5280000
2012-03-05,5.46,5.58,5.31,16080000000.0,8160000
2012-03-06,6.04,6.28,5.82,18540000000.0,12720000
2012-03-07,6.02,6.1,5.55,16740000000.0,1680000
2012-03-08,31.39,31.69,30.1,15255000000.0,14160000
2012-03-09,29.62,29.74,28.05,14645000000.0,3480000
2012-03-12,28.48,28.6,26.39,13295000000.0,3760000
2012-03-13,25.05,25.43,23.74,12085000000.0,4920000
2012-03-14,23.78,26.96,23.69,12845000000.0,4120000
2012-03-15,26.3,26.67,24.86,12430000000.0,3760000
2012-03-16,24.6,25.43,24.39,12385000000.0,2920000
2012-03-19,24.5,24.65,21.45,10925000000.0,5560000
2012-03-20,22.73,23.09,19.72,9869999999.99999,5680000
2012-03-21,18.91,19.5,17.34,8900000000.0,5680000
2012-03-22,19.25,19.94,17.78,9085000000.0,5480000
2012-03-23,17.96,18.56,15.54,7830000000.0,5760000
2012-03-26,14.43,14.5,12.6,6375000000.0,3720000
2012-03-27,13.14,15.34,13.04,7640000000.0,4120000
2012-03-28,15.22,18.2,14.75,7730000000.0,6960000
2012-03-29,17.39,17.39,15.02,7690000000.0,5280000
2012-03-30,14.08,15.28,14.0,7280000000.0,3840000
2012-04-02,14.69,14.84,13.5,7260000000.0,4200000
2012-04-03,14.38,15.87,14.14,7510000000.0,5440000
2012-04-04,16.51,17.24,15.4,7850000000.0,7160000
2012-04-05,16.46,16.64,15.55,8180000000.0,5000000
2012-04-09,18.37,18.5,17.09,9220000000.0,5520000
2012-04-10,18.61,21.5,18.11,10710000000.0,7280000
2012-04-11,19.29,20.66,18.83,10200000000.0,4560000
2012-04-12,19.86,20.1,16.77,8450000000.0,6600000
2012-04-13,16.67,18.64,16.64,9295000000.0,6520000
2012-04-16,17.24,19.21,16.86,8949999999.99999,8800000
2012-04-17,16.68,16.82,15.52,7990000000.0,6680000
2012-04-18,16.32,16.81,15.58,8185000000.0,5240000
2012-04-19,16.32,17.65,15.6,8340000000.0,10080000
2012-04-20,15.98,16.04,15.28,7815000000.0,9360000
2012-04-23,17.12,17.8,16.43,8300000000.0,10240000
2012-04-24,16.47,16.67,15.81,7905000000.0,6040000
2012-04-25,14.56,14.69,13.86,6960000000.0,7960000
2012-04-26,13.96,14.08,12.68,6465000000.0,7840000
2012-04-27,12.8,13.38,12.62,6420000000.0,7080000
2012-04-30,13.18,13.57,13.0,6720000000.0,5360000
2012-05-01,13.33,13.42,12.25,6285000000.0,8160000
2012-05-02,13.15,13.4,12.55,6390000000.0,6760000
2012-05-03,12.62,13.67,12.42,6665000000.0,7920000
2012-05-04,13.6,14.94,13.55,7285000000.0,11880000
2012-05-07,15.23,15.32,13.73,7035000000.0,8320000
2012-05-08,14.62,16.12,14.17,7170000000.0,15040000
2012-05-09,15.73,16.33,14.51,7725000000.0,16280000
2012-05-10,14.51,14.91,14.06,7210000000.0,9640000
2012-05-11,15.16,15.2,13.91,7415000000.0,12240000
2012-05-14,16.12,16.62,15.68,8280000000.0,14000000
2012-05-15,16.63,18.33,15.99,9095000000.0,12920000
2012-05-16,17.61,19.61,17.04,9710000000.0,13960000
2012-05-17,19.19,21.32,18.7,10660000000.0,16720000
2012-05-18,20.93,24.87,20.68,12040000000.0,17840000
2012-05-21,23.72,24.43,18.51,9279999999.99999,13480000
2012-05-22,18.04,21.1,16.5,9929999999.99999,13200000
2012-05-23,20.96,22.19,18.81,9605000000.0,15680000
2012-05-24,18.94,21.01,18.71,9750000000.0,14800000
2012-05-25,19.45,19.73,18.9,9550000000.0,10200000
2012-05-29,17.98,18.69,17.17,8625000000.0,11520000
2012-05-30,18.14,19.57,18.14,9785000000.0,9000000
2012-05-31,19.8,21.89,18.67,10010000000.0,17160000
2012-06-01,23.05,23.62,21.88,11735000000.0,15680000
2012-06-04,22.5,24.09,21.46,10800000000.0,13120000
2012-06-05,22.02,22.08,20.27,10310000000.0,9160000
2012-06-06,19.32,19.65,17.6,8824999999.99999,9880000
2012-06-07,16.02,17.46,15.84,8590000000.0,12480000
2012-06-08,17.44,17.6,15.33,7705000000.0,10720000
2012-06-11,14.23,17.97,14.07,8925000000.0,13280000
2012-06-12,17.54,18.81,16.96,8605000000.0,18960000
2012-06-13,18.05,19.5,17.06,9460000000.0,15360000
2012-06-14,18.67,19.25,16.55,8315000000.0,17280000
2012-06-15,16.27,16.74,14.8,7590000000.0,11920000
2012-06-18,14.96,15.25,12.62,6320000000.0,17880000
2012-06-19,11.72,12.46,11.6,6045000000.0,17240000
2012-06-20,12.09,13.0,11.05,5525000000.0,26440000
2012-06-21,11.1,13.47,10.82,6725000000.0,20840000
2012-06-22,12.47,12.94,10.53,5345000000.0,21480000
2012-06-25,12.34,12.9,12.18,6300000000.0,17400000
2012-06-26,11.91,12.89,11.58,5935000000.0,18200000
2012-06-27,11.54,12.11,11.2,6040000000.0,15000000
2012-06-28,12.33,12.78,11.3,5680000000.0,20320000
2012-06-29,10.04,10.35,9.76,4920000000.0,17960000
2012-07-02,9.45,9.64,8.52,4275000000.0,17480000
2012-07-03,8.43,8.44,7.9,4080000000.0,9400000
2012-07-05,8.26,8.93,8.26,4370000000.0,15600000
2012-07-06,9.22,9.26,8.51,4290000000.0,17000000
2012-07-09,8.45,8.85,8.22,4190000000.0,11800000
2012-07-10,8.15,9.18,7.9,4430000000.0,23600000
2012-07-11,8.82,9.11,8.12,4130000000.0,20400000
2012-07-12,8.7,9.07,8.04,4210000000.0,23480000
2012-07-13,8.19,8.21,7.5,3760000000.0,18520000
2012-07-16,7.45,7.61,7.13,3650000000.0,11400000
2012-07-17,7.05,7.46,6.66,3370000000.0,20920000
2012-07-18,6.83,6.99,6.53,3445000000.0,15280000
2012-07-19,6.8,7.11,6.57,3285000000.0,17040000
2012-07-20,6.97,7.39,6.79,3625000000.0,19400000
2012-07-23,8.43,8.92,7.94,4095000000.0,25840000
2012-07-24,8.22,9.41,8.17,4430000000.0,27280000
2012-07-25,8.79,9.44,8.35,4320000000.0,26800000
2012-07-26,7.59,7.94,7.31,3665000000.0,18240000
2012-07-27,6.7,7.1,6.66,3450000000.0,15640000
2012-07-30,6.81,7.22,6.63,3600000000.0,16640000
2012-07-31,7.48,7.63,7.18,3780000000.0,15720000
2012-08-01,7.3,7.62,7.08,3635000000.0,28520000
2012-08-02,7.63,7.79,6.94,3470000000.0,27000000
2012-08-03,6.43,6.5,6.01,3010000000.0,19200000
2012-08-06,5.82,5.88,5.57,2860000000.0,11320000
2012-08-07,5.53,6.03,5.46,3010000000.0,13320000
2012-08-08,5.97,6.07,5.5,2755000000.0,15360000
2012-08-09,5.6,5.7,5.34,2730000000.0,14680000
2012-08-10,5.58,5.65,5.26,2635000000.0,12880000
2012-08-13,5.32,5.34,4.98,2495000000.0,14120000
2012-08-14,5.06,5.56,5.0,2770000000.0,16000000
2012-08-15,5.56,5.62,5.28,2775000000.0,13840000
2012-08-16,5.52,5.7,5.32,2665000000.0,14080000
2012-08-17,5.22,5.37,4.95,2515000000.0,16000000
2012-08-20,5.12,5.29,5.02,2525000000.0,11280000
2012-08-21,4.91,5.4,4.87,2645000000.0,21800000
2012-08-22,5.48,5.6,5.26,2690000000.0,21280000
2012-08-23,5.44,5.75,5.41,2805000000.0,20960000
2012-08-24,5.74,5.77,5.07,2575000000.0,19960000
2012-08-27,5.07,5.26,4.98,2620000000.0,14800000
2012-08-28,5.38,5.45,5.23,2710000000.0,17360000
2012-08-29,5.39,5.48,5.18,2735000000.0,14520000
2012-08-30,5.71,5.81,5.55,2850000000.0,15760000
2012-08-31,5.5,5.76,5.25,2650000000.0,22200000
2012-09-04,5.37,5.54,5.21,2615000000.0,13360000
2012-09-05,5.19,5.24,4.9,2475000000.0,16080000
2012-09-06,4.73,4.75,3.92,1960000000.0,2760000
2012-09-07,37.7,37.99,34.61,1736000000.0,35200000
2012-09-10,35.94,38.89,33.65,1931500000.0,5368000
2012-09-11,38.35,39.34,36.27,1903000000.0,7308000
2012-09-12,36.46,38.48,35.42,1795000000.0,7204000
2012-09-13,35.96,37.19,30.23,1535000000.0,8320000
2012-09-14,29.56,33.2,28.51,1634000000.0,7752000
2012-09-17,33.93,33.95,32.1,1608500000.0,5552000
2012-09-18,32.57,33.21,30.26,1525500000.0,5800000
2012-09-19,29.43,30.73,29.19,1517000000.0,7052000
2012-09-20,30.87,31.88,29.7,1487500000.0,7192000
2012-09-21,29.79,30.32,28.5,1463000000.0,6464000
2012-09-24,29.99,30.277,28.02,1422500000.0,6236000
2012-09-25,27.85,33.0,27.84,1644500000.0,8936000
2012-09-26,34.115,36.87,33.21,1768500000.0,10628000
2012-09-27,33.21,34.3,29.0277,1457500000.0,7496000
2012-09-28,30.54,31.48,29.0954,1546000000.0,5892000
2012-10-01,29.43,31.96,27.8501,1577400000.0,6904000
2012-10-02,30.7,32.48,30.08,1511000000.0,5828000
2012-10-03,30.38,31.79,29.3,1500500000.0,6240000
2012-10-04,29.55,29.97,28.6,1432000000.0,5408000
2012-10-05,26.86,28.53,26.2,1389000000.0,7956000
2012-10-08,28.61,29.0422,27.9,1423000000.0,3940000
2012-10-09,28.55,31.16,28.26,1541000000.0,7556000
2012-10-10,30.25,31.6,29.78,1507500000.0,6900000
2012-10-11,29.27,29.79,28.53,1469000000.0,6452000
2012-10-12,28.43,30.25,27.86,1489560000.0,7304000
2012-10-15,29.36,30.61,27.6,1389500000.0,6480000
2012-10-16,26.8,27.27,26.22,1324540000.0,6604000
2012-10-17,26.48,27.0,25.5,1290000000.0,5620000
2012-10-18,26.11,26.44,25.04,1281450000.0,8684000
2012-10-19,26.12,29.51,26.06,1447955000.0,10468000
2012-10-22,28.78,30.53,28.16,1412000000.0,8160000
2012-10-23,31.36,33.42,31.0,1632565000.0,8952000
2012-10-24,31.58,33.42,31.3715,1647455000.0,7108000
2012-10-25,30.66,32.79,30.33,1555000000.0,8000000
2012-10-26,31.14,32.67,30.05,1546500000.0,6992000
2012-10-31,29.736,32.8199,29.62,1603500000.0,4996000
2012-11-01,31.5,31.65,26.9,1345000000.0,7644000
2012-11-02,26.12,28.44,25.9401,1409020000.0,9268000
2012-11-05,28.91,30.6799,28.56,1458250000.0,6660000
2012-11-06,28.7,29.3101,26.4,1350000000.0,7884000
2012-11-07,28.4,32.1,28.01,1567000000.0,12320000
2012-11-08,31.2,32.1,29.7,1586000000.0,8652000
2012-11-09,32.36,32.4899,29.72,1585000000.0,7292000
2012-11-12,30.87,30.93,27.41,1380000000.0,8252000
2012-11-13,28.85,29.2,26.25,1383000000.0,9896000
2012-11-14,26.14,30.38,25.94,1470650000.0,11240000
2012-11-15,29.42,31.93,28.369,1502500000.0,10864000
2012-11-16,29.35,31.48,27.22,1368500000.0,10920000
2012-11-19,25.34,25.45,22.59,1132000000.0,10460000
2012-11-20,22.03,22.7801,21.66,1087500000.0,8364000
2012-11-21,21.61,22.4503,20.92,1102500000.0,5140000
2012-11-23,21.0399,21.406,20.18,1010000000.0,3820000
2012-11-26,20.91,21.17,19.77,989000000.0,7480000
2012-11-27,19.56,20.7323,19.22,1028000000.0,10480000
2012-11-28,21.35,22.2,19.33,973499999.999999,12676000
2012-11-29,18.87,19.8,18.7,945500000.0,9808000
2012-11-30,18.59,19.99,18.58,978500000.0,7448000
2012-12-03,18.61,20.5,18.56,1018000000.0,8512000
2012-12-04,20.66,21.68,20.0705,1053500000.0,9024000
2012-12-05,21.07,22.06,20.14,1020500000.0,8396000
2012-12-06,20.33,21.16,20.19,1040000000.0,6608000
2012-12-07,20.13,21.099,19.28,968999999.999999,6936000
2012-12-10,19.71,20.22,19.46,993999999.999999,4056000
2012-12-11,19.35,19.64,18.54,927060000.0,8580000
2012-12-12,18.4,19.55,18.2,973000000.0,8796000
2012-12-13,19.38,20.8,19.17,1008475000.0,8220000
2012-12-14,20.37,20.9798,20.1401,1023000000.0,6836000
2012-12-17,20.6,20.6533,19.0,952500000.0,6532000
2012-12-18,18.43,18.62,17.34,879870000.0,9436000
2012-12-19,17.57,19.68,17.56,981574999.999999,11084000
2012-12-20,19.51,20.82,19.24,1028500000.0,8480000
2012-12-21,23.97,24.11,22.59,1164000000.0,13208000
2012-12-24,22.63,23.18,22.41,1127550000.0,3668000
2012-12-26,23.35,25.15,23.21,1253250000.0,6976000
2012-12-27,24.95,28.28,24.42,1251500000.0,15292000
2012-12-28,26.65,27.9,25.33,1377000000.0,11908000
2012-12-31,28.62,29.2,20.25,1045000000.0,13928000
2013-01-02,16.7199,17.84,16.02,803500000.0,12784000
2013-01-03,16.1,16.45,15.41,796500000.0,13388000
2013-01-04,15.92,16.07,15.17,765000000.0,11672000
2013-01-07,15.7,15.949,15.15,763500000.0,10620000
2013-01-08,15.11,15.64,14.84,748000000.0,11728000
2013-01-09,14.47,15.26,14.4,749000000.0,8968000
2013-01-10,14.44,14.88,14.22,713500000.0,10440000
2013-01-11,14.3,14.65,14.13,708000000.0,8380000
2013-01-14,14.09,14.32,13.57,686500000.0,10736000
2013-01-15,14.04,14.13,13.44,683500000.0,9000000
2013-01-16,13.4699,13.61,12.84,656000000.0,10632000
2013-01-17,12.75,13.26,12.66,662500000.0,9244000
2013-01-18,13.0,13.16,11.44,578000000.0,16960000
2013-01-22,11.58,12.0,10.7699,543500000.0,10228000
2013-01-23,10.86,10.94,10.18,514500000.0,12792000
2013-01-24,10.42,11.59,10.1,519000000.0,20176000
2013-01-25,10.46,10.96,10.2,528000000.0,15880000
2013-01-28,10.5,11.39,10.49,557500000.0,14236000
2013-01-29,11.45,11.62,10.3,522500000.0,18068000
2013-01-30,10.96,11.8,10.69,589500000.0,18112000
2013-01-31,11.93,12.08,11.32,592500000.0,12432000
2013-02-01,10.9199,10.93,10.35,532025000.0,15964000
2013-02-04,11.2799,12.12,11.04,605000000.0,16836000
2013-02-05,11.62,11.69,10.7,557000000.0,14392000
2013-02-06,11.59,11.66,11.01,551000000.0,13012000
2013-02-07,10.72,11.81,10.68,546000000.0,20396000
2013-02-08,10.78,10.81,10.41,526400000.0,13740000
2013-02-11,10.43,10.62,10.0601,506000000.0,11764000
2013-02-12,10.12,10.2635,9.77,496000000.0,13372000
2013-02-13,9.89,10.38,9.68,503500000.0,15732000
2013-02-14,10.17,10.29,9.64,487000000.0,13744000
2013-02-15,9.55,10.03,9.47,480000000.0,17568000
2013-02-19,9.45,9.46,8.71,438000000.0,19308000
2013-02-20,8.83,10.35,8.8,515500000.0,23572000
2013-02-21,10.24,11.39,10.24,531500000.0,35240000
2013-02-22,10.15,10.5515,9.9,495500000.0,16684000
2013-02-25,9.25,12.86,9.0,632500000.0,42840000
2013-02-26,12.31,13.84,11.55,599500000.0,53164000
2013-02-27,12.15,12.4,9.91,515500000.0,32188000
2013-02-28,10.27,10.95,9.93,546500000.0,26684000
2013-03-01,11.93,12.49,10.89,563000000.0,44064000
2013-03-04,11.59,11.7,10.04,503000000.0,26180000
2013-03-05,9.42,9.62,9.3,470005000.0,21140000
2013-03-06,9.17,9.84,9.15,473500000.0,24028000
2013-03-07,9.41,9.58,9.1,455000000.0,19948000
2013-03-08,8.79,9.38,8.75,443000000.0,27272000
2013-03-11,8.84,8.919,8.1,406500000.0,27284000
2013-03-12,8.14,8.86,8.04,418000000.0,33316000
2013-03-13,8.3,8.65,8.15,413000000.0,24312000
2013-03-14,8.06,8.25,7.9,398500000.0,20616000
2013-03-15,8.04,8.3,7.86,396500000.0,22928000
2013-03-18,8.96,9.0,8.08,439000000.0,37488000
2013-03-19,8.39,9.7,8.31,439000000.0,58244000
2013-03-20,8.17,8.34,7.8,392900000.0,35964000
2013-03-21,8.26,8.5,7.87,414500000.0,35636000
2013-03-22,8.0,8.5,7.94,411900000.0,28080000
2013-03-25,7.81,8.5,7.6,401000000.0,48228000
2013-03-26,7.76,7.95,7.52,379000000.0,31636000
2013-03-27,7.97,8.09,7.63,387000000.0,29184000
2013-03-28,7.69,7.83,7.63,384500000.0,20036000
2013-04-01,7.62,7.9,7.56,386500000.0,21052000
2013-04-02,7.51,7.56,7.25,362500000.0,25404000
2013-04-03,7.24,7.91,7.15,387500000.0,34212000
2013-04-04,7.73,8.14,7.5,376000000.0,33536000
2013-04-05,8.35,8.43,7.55,378500000.0,34244000
2013-04-08,7.43,7.65,7.13,358000000.0,24444000
2013-04-09,7.02,7.25,6.81,347550000.0,26212000
2013-04-10,6.8,6.85,6.55,328500000.0,24896000
2013-04-11,6.53,6.63,6.3,326000000.0,21228000
2013-04-12,6.69,6.81,6.26,314000000.0,23680000
2013-04-15,6.37,8.21,6.18,387500000.0,65812000
2013-04-16,6.94,7.22,6.35,319500000.0,39008000
2013-04-17,6.89,8.34,6.88,393950000.0,65860000
2013-04-18,7.84,8.95,7.8,428000000.0,52220000
2013-04-19,8.32,8.4299,7.2,366500000.0,33060000
2013-04-22,7.42,7.77,6.9,351450000.0,26900000
2013-04-23,6.58,7.63,6.25,314500000.0,35856000
2013-04-24,6.33,6.46,6.16,319165000.0,19752000
2013-04-25,6.22,6.57,6.1699,323000000.0,23076000
2013-04-26,6.63,6.79,6.4301,324165000.0,24872000
2013-04-29,6.29,6.5,6.2,320500000.0,19560000
2013-04-30,6.41,6.62,6.25,315000000.0,22408000
2013-05-01,6.4,6.83,6.36,341000000.0,32332000
2013-05-02,6.58,6.64,6.3,318000000.0,27976000
2013-05-03,6.07,6.19,6.02,304000000.0,23980000
2013-05-06,6.07,6.1,5.81,293500000.0,19516000
2013-05-07,5.71,5.9393,5.66,288000000.0,16296000
2013-05-08,5.87,6.07,5.771,291550000.0,17476000
2013-05-09,5.94,6.29,5.9,302500000.0,32256000
2013-05-10,6.14,6.27,5.93,297050000.0,23496000
2013-05-13,5.96,6.07,5.84,293000000.0,17020000
2013-05-14,5.81,5.92,5.73,289000000.0,20340000
2013-05-15,5.89,5.98,5.76,293000000.0,21080000
2013-05-16,5.94,6.09,5.81,298500000.0,22048000
2013-05-17,5.91,5.93,5.62,282500000.0,25184000
2013-05-20,5.8,5.82,5.63,290500000.0,18896000
2013-05-21,5.76,5.99,5.71,295000000.0,22464000
2013-05-22,5.81,6.23,5.73,302000000.0,46204000
2013-05-23,6.61,6.63,6.05,305500000.0,45168000
2013-05-24,6.28,6.35,6.07,305500000.0,21020000
2013-05-28,5.75,5.97,5.68,289000000.0,24192000
2013-05-29,5.98,6.23,5.88,298050000.0,29108000
2013-05-30,6.0,6.13,5.84,298000000.0,22136000
2013-05-31,6.08,6.39,5.94,317140000.0,31732000
2013-06-03,6.34,7.02,6.31,316500000.0,47096000
2013-06-04,6.42,6.88,6.31,324400000.0,32792000
2013-06-05,6.73,7.09,6.61,351500000.0,39068000
2013-06-06,7.15,7.819,6.86,344000000.0,41676000
2013-06-07,6.48,6.68,6.22,312500000.0,4228000
2013-06-10,60.83,63.05,60.35,305300000.0,45564000
2013-06-11,66.06,69.92,63.77,346050000.0,4576400
2013-06-12,65.98,78.77,65.64,386250000.0,5635600
2013-06-13,77.16,79.2,69.02,348850000.0,5271600
2013-06-14,70.29,74.1,67.144,367450000.0,4555200
2013-06-17,69.98,73.5,69.05,352450000.0,4255600
2013-06-18,70.04,70.69,68.55,342900000.0,3464400
2013-06-19,69.74,70.78,62.34,342400000.0,6506800
2013-06-20,74.18,88.75,73.6,422000000.0,8594800
2013-06-21,78.98,87.87,77.0,390650000.0,6632000
2013-06-24,86.28,89.84,82.44,437350000.0,5955200
2013-06-25,81.99,86.056,81.13,411100000.0,4036400
2013-06-26,78.2,81.89,78.01,393400000.0,3871600
2013-06-27,74.82,76.12,72.2,361980000.0,3984000
2013-06-28,75.18,76.38,69.2671,358450000.0,4456800
2013-07-01,69.45,69.74,64.55,334860000.0,3358400
2013-07-02,68.66,71.09,65.5,345500000.0,3948800
2013-07-03,70.52,71.169,66.68,337400000.0,2526000
2013-07-05,64.0,66.15,60.57,302850000.0,4228000
2013-07-08,57.2,57.75,54.5,276300000.0,4547600
2013-07-09,52.14,53.641,51.62,263550000.0,3185200
2013-07-10,52.71,53.22,51.11,257800000.0,3793200
2013-07-11,48.33,50.05,47.93,244300000.0,4002400
2013-07-12,48.91,50.51,48.4,249100000.0,2870000
2013-07-15,48.875,49.7,47.01,238200000.0,2182400
2013-07-16,47.46,51.21,47.29,250400000.0,4180400
2013-07-17,48.83,49.78,46.61,233773500.0,3678800
2013-07-18,45.92,46.3479,44.05,225500000.0,3777600
2013-07-19,45.8,46.9395,42.73,216200000.0,3818000
2013-07-22,42.61,43.5,41.041,206550000.0,3584800
2013-07-23,40.52,42.35,39.89,204800000.0,3881600
2013-07-24,40.35,42.82,40.25,209973000.0,3898400
2013-07-25,42.84,43.0,39.7,199950000.0,3452800
2013-07-26,40.81,42.19,39.39,198050000.0,3252800
2013-07-29,40.43,41.4,39.69,202650000.0,2393200
2013-07-30,40.3,41.12,38.94,195450000.0,3002800
2013-07-31,38.92,39.04,35.69,187000000.0,5153200
2013-08-01,35.4,35.8,34.8,175440000.0,4299200
2013-08-02,35.13,35.21,33.1882,166650000.0,4369600
2013-08-05,33.06,33.44,32.24,162260000.0,3329600
2013-08-06,32.78,34.876,32.5801,172000000.0,4804800
2013-08-07,35.48,36.98,34.7,175500000.0,5450400
2013-08-08,33.81,35.47,33.5,169650000.0,3948800
2013-08-09,34.1,35.6599,33.47,174750000.0,5189200
2013-08-12,36.44,36.5596,34.26,172840000.0,4232000
2013-08-13,33.96,35.52,33.51,169750000.0,4564400
2013-08-14,33.52,34.65,33.21,173000000.0,4285200
2013-08-15,36.88,38.35,36.52,189950000.0,7841600
