Date,Open,High,Low,Close,Volume
2001-07-05,98.0,98.99,97.55,35.8021319885996,424800
2001-07-06,97.1,97.45,95.55,35.1425225967932,294300
2001-07-09,96.25,96.95,95.25,35.4723272926964,447700
2001-07-10,97.1,97.1,94.58,34.8127179008901,387800
2001-07-11,94.8,95.24,93.49,34.8127179008901,551700
2001-07-12,95.8,97.5,95.75,35.6665456136172,627100
2001-07-13,97.1,98.15,96.7,35.838776954811,120600
2001-07-16,97.7,97.99,96.15,35.2341350123219,273600
2001-07-17,96.1,98.05,95.9,35.9303893703397,279200
2001-07-18,96.7,97.89,96.15,35.2524574954276,438900
2001-07-19,97.2,98.17,96.5,35.5456172251193,215500
2001-07-20,96.5,97.6,96.5,35.5456172251193,314800
2001-07-23,97.65,97.65,96.0,35.2891024616391,726000
2001-07-24,96.0,96.35,93.8,34.7027830022557,294100
2001-07-25,94.9,95.3,93.91,34.9043303164187,301800
2001-07-26,95.01,97.1,94.46,35.4173598433792,311400
2001-07-27,96.65,97.08,96.17,35.362392394062,296100
2001-07-30,96.9,97.0,95.7,35.3074249447448,189000
2001-07-31,96.59,97.67,96.12,35.2634509852911,326100
2001-08-01,97.05,97.8,96.45,35.8021319885996,219500
2001-08-02,98.45,98.5,96.9,35.6921970899652,276500
2001-08-03,97.5,97.79,96.1,35.6005846744365,151500
2001-08-06,97.0,97.0,95.6,35.1058776305818,118400
2001-08-07,95.8,96.1,95.3,35.1425225967932,213700
2001-08-08,95.0,96.32,93.75,34.3546558232468,563200
2001-08-09,94.2,94.7,93.45,34.7027830022557,267600
2001-08-10,94.35,95.2,93.51,34.6661380360442,212700
2001-08-13,95.15,95.62,94.61,34.9592977657359,807400
2001-08-14,95.55,96.4,95.42,35.0692326643703,2333900
2001-08-15,95.75,96.23,95.02,35.0252587049165,465800
2001-08-16,95.25,96.5,94.5,35.2524574954276,789700
2001-08-17,95.4,96.0,94.6,34.7027830022557,1206000
2001-08-20,94.6,95.75,94.55,35.087555147476,1234800
2001-08-21,95.7,96.0,94.0,34.4829132049869,455200
2001-08-22,94.9,95.35,93.78,34.9409752826302,638900
2001-08-23,95.2,95.99,94.1,34.4829132049869,421100
2001-08-24,95.0,96.1,94.85,35.2158125292162,1200500
2001-08-27,96.1,96.45,95.35,35.087555147476,124700
2001-08-28,95.65,95.7,94.5,34.7027830022557,492500
2001-08-29,95.05,95.05,93.8,34.5562031374098,326500
2001-08-30,94.2,94.2,92.61,34.1201280394934,479700
2001-08-31,93.4,94.14,93.26,34.4059587759428,497800
2001-09-04,93.7,94.49,93.0,34.0798185766608,348700
2001-09-05,93.2,93.35,91.4,33.8416262962863,284600
2001-09-06,91.5,91.8,90.2,33.0537595227398,152700
2001-09-07,89.3,90.1,88.17,32.4417885870084,2475100
2001-09-10,87.85,88.6,87.1,32.1926028167704,2388900
2001-09-17,82.0,84.99,82.0,30.5985467865718,669400
2001-09-18,83.74,83.85,81.6,30.103839742717,2151700
2001-09-19,82.7,82.7,77.6,29.3746049151089,818000
2001-09-20,79.3,79.3,76.6,28.2569334456593,366000
2001-09-21,76.05,76.05,73.5,27.7255814355931,505600
2001-09-24,78.58,78.58,76.5,28.5830736449413,851400
2001-09-25,78.24,79.5,77.75,28.9312008239502,462300
2001-09-26,79.6,79.6,77.35,28.5024547192761,495300
2001-09-27,77.78,79.05,76.63,28.9605167969194,939700
2001-09-28,79.6,80.78,79.28,29.3892629015935,1132400
2001-10-01,80.2,80.29,78.05,29.2404476938087,453000
2001-10-02,79.0,80.37,79.0,29.5604374987599,553600
2001-10-03,82.75,82.75,79.0,30.2335195022777,720600
2001-10-04,83.94,83.94,82.05,30.5351190885535,1173100
2001-10-05,82.9,82.9,81.01,30.3806412516805,251900
2001-10-08,82.79,82.79,81.5,30.1047879715503,174000
2001-10-09,81.95,81.95,81.0,29.8546809975655,508600
